date,price
2019-11-11,48.31
2019-11-12,48.36
2019-11-13,48.34
2019-11-14,48.56
2019-11-15,48.97
2019-11-18,49.14
2019-11-19,49.16
2019-11-20,48.86
2019-11-21,48.99
2019-11-22,49.01
2019-11-25,49.16
2019-11-26,49.32
2019-11-27,49.67
2019-11-29,49.5
2019-12-02,49.03
2019-12-03,48.94
2019-12-04,49.19
2019-12-05,49.4
2019-12-06,49.69
2019-12-09,49.5
2019-12-10,49.33
2019-12-11,49.56
2019-12-12,49.62
2019-12-13,49.5
2019-12-16,49.99
2019-12-17,49.95
2019-12-18,50.28
2019-12-19,50.75
2019-12-20,50.9
2019-12-23,50.77
2019-12-24,50.76
2019-12-26,51.15
2019-12-27,51.05
2019-12-30,50.53
2019-12-31,50.62
2020-01-02,51.22
2020-01-03,50.88
2020-01-06,51.56
2020-01-07,51.63
2020-01-08,52.0
2020-01-09,52.27
2020-01-10,52.06
2020-01-13,52.56
2020-01-14,52.42
2020-01-15,52.68
2020-01-16,53.08
2020-01-17,53.5
2020-01-21,53.45
2020-01-22,53.42
2020-01-23,53.21
2020-01-24,52.56
2020-01-27,51.74
2020-01-28,52.34
2020-01-29,52.25
2020-01-30,51.72
2020-01-31,50.88
2020-02-03,51.49
2020-02-04,52.03
2020-02-05,52.11
2020-02-06,52.76
2020-02-07,52.73
2020-02-10,53.04
2020-02-11,52.98
2020-02-12,53.67
2020-02-13,53.68
2020-02-14,53.74
2020-02-18,54.1
2020-02-19,54.35
2020-02-20,53.79
2020-02-21,52.97
2020-02-24,51.2
2020-02-25,49.83
2020-02-26,49.73
2020-02-27,47.77
2020-02-28,47.91
2020-03-02,49.57
2020-03-03,47.94
2020-03-04,49.67
2020-03-05,47.85
2020-03-06,47.02
2020-03-09,43.89
2020-03-10,46.13
2020-03-11,44.15
2020-03-12,40.0
2020-03-13,43.6
2020-03-16,38.68
2020-03-17,40.36
2020-03-18,39.02
2020-03-19,39.72
2020-03-20,37.96
2020-03-23,38.16
2020-03-24,40.51
2020-03-25,39.89
2020-03-26,42.16
2020-03-27,40.47
2020-03-30,41.95
2020-03-31,41.87
2020-04-01,40.21
2020-04-02,40.72
2020-04-03,39.9
2020-04-06,42.53
2020-04-07,42.84
2020-04-08,43.76
2020-04-09,44.08
2020-04-13,44.15
2020-04-14,45.45
2020-04-15,45.03
2020-04-16,45.21
2020-04-17,45.82
2020-04-20,45.41
2020-04-21,43.98
2020-04-22,45.16
2020-04-23,45.48
2020-04-24,46.06
2020-04-27,46.44
2020-04-28,45.59
2020-04-29,47.8
2020-04-30,47.59
2020-05-01,46.93
2020-05-04,47.2
2020-05-05,47.45
2020-05-06,47.32
2020-05-07,48.21
2020-05-08,49.09
2020-05-11,49.12
2020-05-12,48.16
2020-05-13,47.34
2020-05-14,47.85
2020-05-15,48.51
2020-05-18,49.53
2020-05-19,49.52
2020-05-20,50.9
2020-05-21,50.54
2020-05-22,50.84
2020-05-26,50.98
2020-05-27,51.34
2020-05-28,50.86
2020-05-29,51.13
2020-06-01,51.72
2020-06-02,51.93
2020-06-03,52.09
2020-06-04,51.7
2020-06-05,52.54
2020-06-08,53.53
2020-06-09,53.39
2020-06-10,53.23
2020-06-11,50.78
2020-06-12,51.23
2020-06-15,52.05
2020-06-16,52.48
2020-06-17,52.54
2020-06-18,52.71
2020-06-19,52.57
2020-06-22,52.69
2020-06-23,53.03
2020-06-24,51.83
2020-06-25,52.06
2020-06-26,49.77
2020-06-29,50.69
2020-06-30,51.25
2020-07-01,52.53
2020-07-02,52.35
2020-07-06,53.41
2020-07-07,53.26
2020-07-08,53.73
2020-07-09,53.8
2020-07-10,54.73
2020-07-13,53.63
2020-07-14,54.16
2020-07-15,54.48
2020-07-16,54.57
2020-07-17,54.45
2020-07-20,55.11
2020-07-21,54.84
2020-07-22,54.9
2020-07-23,54.0
2020-07-24,53.92
2020-07-27,54.29
2020-07-28,53.73
2020-07-29,54.22
2020-07-30,54.37
2020-07-31,55.13
2020-08-03,55.18
2020-08-04,55.53
2020-08-05,55.45
2020-08-06,56.91
2020-08-07,56.84
2020-08-10,56.65
2020-08-11,55.81
2020-08-12,56.47
2020-08-13,56.76
2020-08-14,56.75
2020-08-17,56.81
2020-08-18,57.32
2020-08-19,57.16
2020-08-20,57.87
2020-08-21,57.62
2020-08-24,58.32
2020-08-25,58.87
2020-08-26,60.88
2020-08-27,60.14
2020-08-28,60.28
2020-08-31,60.0
2020-09-01,60.49
2020-09-02,61.78
2020-09-03,59.69
2020-09-04,58.6
2020-09-08,57.05
2020-09-09,57.73
2020-09-10,56.88
2020-09-11,56.7
2020-09-14,56.92
2020-09-15,57.93
2020-09-16,57.31
2020-09-17,56.25
2020-09-18,55.71
2020-09-21,55.06
2020-09-22,56.12
2020-09-23,54.78
2020-09-24,54.89
2020-09-25,55.62
2020-09-28,56.36
2020-09-29,56.42
2020-09-30,56.46
2020-10-01,57.27
2020-10-02,56.13
2020-10-05,57.06
2020-10-06,55.86
2020-10-07,56.27
2020-10-08,57.0
2020-10-09,57.34
2020-10-12,58.85
2020-10-13,58.91
2020-10-14,58.21
2020-10-15,57.76
2020-10-16,57.77
2020-10-19,56.73
2020-10-20,57.14
2020-10-21,58.1
2020-10-22,58.48
2020-10-23,59.03
2020-10-26,57.74
2020-10-27,58.11
2020-10-28,55.83
2020-10-29,57.24
2020-10-30,56.27
2020-11-02,56.24
2020-11-03,57.08
2020-11-04,59.54
2020-11-05,60.69
2020-11-06,60.54
2020-11-09,60.03
2020-11-10,59.84
2020-11-11,60.38
2020-11-12,60.04
2020-11-13,60.93
2020-11-16,61.32
2020-11-17,61.11
2020-11-18,60.49
2020-11-19,60.86
2020-11-20,60.72
2020-11-23,60.74
2020-11-24,61.99
2020-11-25,61.98
2020-11-27,62.38
2020-11-30,62.16
2020-12-01,63.3
2020-12-02,63.89
2020-12-03,63.6
2020-12-04,63.66
2020-12-07,64.06
2020-12-08,63.97
2020-12-09,63.21
2020-12-10,63.24
2020-12-11,63.62
2020-12-14,63.42
2020-12-15,63.95
2020-12-16,63.89
2020-12-17,63.73
2020-12-18,63.79
2020-12-21,63.24
2020-12-22,62.65
2020-12-23,63.01
2020-12-24,63.08
2020-12-28,64.21
2020-12-29,64.15
2020-12-30,63.73
2020-12-31,64.24
2021-01-04,63.29
2021-01-05,63.52
2021-01-06,63.21
2021-01-07,64.05
2021-01-08,64.25
2021-01-11,63.11
2021-01-12,62.09
2021-01-13,62.31
2021-01-14,61.95
2021-01-15,62.15
2021-01-19,63.28
2021-01-20,65.27
2021-01-21,65.51
2021-01-22,65.53
2021-01-25,65.91
2021-01-26,66.81
2021-01-27,64.65
2021-01-28,64.88
2021-01-29,63.67
2021-02-01,64.86
2021-02-02,65.85
2021-02-03,66.73
2021-02-04,67.13
2021-02-05,67.98
2021-02-08,68.25
2021-02-09,68.48
2021-02-10,69.12
2021-02-11,69.2
2021-02-12,69.49
2021-02-16,69.83
2021-02-17,70.03
2021-02-18,69.68
2021-02-19,69.0
2021-02-22,68.72
2021-02-23,69.26
2021-02-24,69.38
2021-02-25,67.87
2021-02-26,68.13
2021-03-01,69.88
2021-03-02,69.36
2021-03-03,68.37
2021-03-04,68.25
2021-03-05,69.85
2021-03-08,68.91
2021-03-09,69.68
2021-03-10,69.98
2021-03-11,71.3
2021-03-12,71.1
2021-03-15,71.61
2021-03-16,72.36
2021-03-17,72.37
2021-03-18,71.17
2021-03-19,71.79
2021-03-22,72.39
2021-03-23,71.86
2021-03-24,70.05
2021-03-25,69.7
2021-03-26,68.94
2021-03-29,69.65
2021-03-30,69.65
2021-03-31,69.92
2021-04-01,71.12
2021-04-05,72.62
2021-04-06,72.8
2021-04-07,73.37
2021-04-08,73.37
2021-04-09,73.36
2021-04-12,73.06
2021-04-13,73.16
2021-04-14,72.4
2021-04-15,73.33
2021-04-16,73.28
2021-04-19,72.87
2021-04-20,72.48
2021-04-21,72.6
2021-04-22,72.07
2021-04-23,72.91
2021-04-26,73.06
2021-04-27,72.76
2021-04-28,73.43
2021-04-29,75.46
2021-04-30,74.43
2021-05-03,74.04
2021-05-04,73.37
2021-05-05,73.23
2021-05-06,74.09
2021-05-07,74.65
2021-05-10,73.22
2021-05-11,73.01
2021-05-12,71.58
2021-05-13,72.1
2021-05-14,73.52
2021-05-17,72.94
2021-05-18,72.19
2021-05-19,72.31
2021-05-20,73.55
2021-05-21,73.3
2021-05-24,74.63
2021-05-25,74.61
2021-05-26,75.1
2021-05-27,75.39
2021-05-28,75.14
2021-06-01,75.19
2021-06-02,74.96
2021-06-03,74.45
2021-06-04,75.52
2021-06-07,75.91
2021-06-08,75.69
2021-06-09,75.62
2021-06-10,76.03
2021-06-11,76.11
2021-06-14,76.62
2021-06-15,76.18
2021-06-16,75.51
2021-06-17,75.83
2021-06-18,74.94
2021-06-21,75.67
2021-06-22,76.32
2021-06-23,76.24
2021-06-24,76.96
2021-06-25,77.05
2021-06-28,77.92
2021-06-29,77.5
2021-06-30,77.36
2021-07-01,77.93
2021-07-02,78.47
2021-07-06,78.28
2021-07-07,78.17
2021-07-08,77.31
2021-07-09,78.0
2021-07-12,78.55
2021-07-13,78.35
2021-07-14,78.29
2021-07-15,77.74
2021-07-16,77.25
2021-07-19,76.08
2021-07-20,76.94
2021-07-21,77.58
2021-07-22,77.84
2021-07-23,79.77
2021-07-26,80.18
2021-07-27,79.23
2021-07-28,79.85
2021-07-29,78.99
2021-07-30,78.72
2021-08-02,78.54
2021-08-03,78.19
2021-08-04,78.41
2021-08-05,79.12
2021-08-06,79.12
2021-08-09,78.98
2021-08-10,79.13
2021-08-11,79.29
2021-08-12,79.43
2021-08-13,79.48
2021-08-16,79.61
2021-08-17,78.95
2021-08-18,78.35
2021-08-19,78.36
2021-08-20,79.04
2021-08-23,79.99
2021-08-24,80.25
2021-08-25,80.38
2021-08-26,79.68
2021-08-27,80.94
2021-08-30,81.49
2021-08-31,81.8
2021-09-01,82.21
2021-09-02,81.66
2021-09-03,81.66
2021-09-07,81.85
2021-09-08,81.43
2021-09-09,81.03
2021-09-10,80.5
2021-09-13,80.7
2021-09-14,80.0
2021-09-15,80.39
2021-09-16,80.32
2021-09-17,79.43
2021-09-20,77.83
2021-09-21,77.51
2021-09-22,77.47
2021-09-23,78.26
2021-09-24,78.91
2021-09-27,78.9
2021-09-28,76.97
2021-09-29,76.91
2021-09-30,76.67
2021-10-01,77.96
2021-10-04,76.27
2021-10-05,77.41
2021-10-06,77.55
2021-10-07,77.88
2021-10-08,77.5
2021-10-11,76.33
2021-10-12,75.62
2021-10-13,75.98
2021-10-14,77.05
2021-10-15,76.87
2021-10-18,77.46
2021-10-19,78.21
2021-10-20,78.36
2021-10-21,78.59
2021-10-22,76.92
2021-10-25,77.26
2021-10-26,76.57
2021-10-27,76.36
2021-10-28,76.61
2021-10-29,76.85
2021-11-01,76.97
2021-11-02,76.98
2021-11-03,77.26
2021-11-04,77.57
2021-11-05,78.19
2021-11-08,77.84
2021-11-09,77.65
2021-11-10,76.77
2021-11-11,76.62
2021-11-12,77.74
2021-11-15,77.96
2021-11-16,77.37
2021-11-17,77.08
2021-11-18,76.52
2021-11-19,76.26
2021-11-22,75.34
2021-11-23,75.13
2021-11-24,75.24
2021-11-26,73.86
2021-11-29,74.49
2021-11-30,72.13
2021-12-01,70.46
2021-12-02,71.65
2021-12-03,71.49
2021-12-06,72.67
2021-12-07,73.41
2021-12-08,73.95
2021-12-09,73.36
2021-12-10,73.4
2021-12-13,73.02
2021-12-14,72.83
2021-12-15,73.59
2021-12-16,73.49
2021-12-17,73.19
2021-12-20,72.68
2021-12-21,74.06
2021-12-22,74.24
2021-12-23,74.91
2021-12-27,75.63
2021-12-28,75.6
2021-12-29,75.22
2021-12-30,75.54
2021-12-31,74.49
2022-01-03,75.01
2022-01-04,74.85
2022-01-05,72.97
2022-01-06,73.29
2022-01-07,73.3
2022-01-10,72.84
2022-01-11,73.75
2022-01-12,73.85
2022-01-13,73.08
2022-01-14,73.42
2022-01-18,72.53
2022-01-19,72.4
2022-01-20,71.68
2022-01-21,69.26
2022-01-24,69.77
2022-01-25,68.34
2022-01-26,67.34
2022-01-27,67.42
2022-01-28,69.34
2022-01-31,70.92
2022-02-01,71.53
2022-02-02,72.96
2022-02-03,68.08
2022-02-04,68.25
2022-02-07,67.06
2022-02-08,67.03
2022-02-09,68.92
2022-02-10,67.93
2022-02-11,66.47
2022-02-14,66.48
2022-02-15,67.41
2022-02-16,66.94
2022-02-17,65.15
2022-02-18,64.64
2022-02-22,63.98
2022-02-23,62.91
2022-02-24,64.67
2022-02-25,65.72
2022-02-28,65.64
2022-03-01,64.82
2022-03-02,65.37
2022-03-03,64.69
2022-03-04,63.76
2022-03-07,61.64
2022-03-08,61.49
2022-03-09,63.33
2022-03-10,62.86
2022-03-11,61.73
2022-03-14,61.01
2022-03-15,62.18
2022-03-16,63.9
2022-03-17,64.59
2022-03-18,65.43
2022-03-21,64.82
2022-03-22,66.03
2022-03-23,65.13
2022-03-24,66.19
2022-03-25,66.51
2022-03-28,66.72
2022-03-29,67.89
2022-03-30,67.4
2022-03-31,66.13
2022-04-01,66.62
2022-04-04,68.45
2022-04-05,67.58
2022-04-06,66.32
2022-04-07,65.74
2022-04-08,65.45
2022-04-11,64.61
2022-04-12,64.08
2022-04-13,65.02
2022-04-14,63.91
2022-04-18,63.7
2022-04-19,64.97
2022-04-20,62.16
2022-04-21,60.39
2022-04-22,58.95
2022-04-25,59.76
2022-04-26,57.8
2022-04-27,56.51
2022-04-28,58.77
2022-04-29,56.78
2022-05-02,58.35
2022-05-03,58.5
2022-05-04,60.51
2022-05-05,58.28
2022-05-06,57.08
2022-05-09,55.6
2022-05-10,55.85
2022-05-11,54.84
2022-05-12,55.44
2022-05-13,56.73
2022-05-16,56.37
2022-05-17,57.6
2022-05-18,55.71
2022-05-19,55.64
2022-05-20,55.78
2022-05-23,56.62
2022-05-24,54.61
2022-05-25,55.34
2022-05-26,56.69
2022-05-27,57.9
2022-05-31,57.86
2022-06-01,57.19
2022-06-02,58.59
2022-06-03,57.32
2022-06-06,57.61
2022-06-07,58.02
2022-06-08,57.87
2022-06-09,56.09
2022-06-10,54.52
2022-06-13,51.95
2022-06-14,51.8
2022-06-15,52.96
2022-06-16,51.03
2022-06-17,51.76
2022-06-21,52.13
2022-06-22,52.22
2022-06-23,52.86
2022-06-24,54.88
2022-06-27,54.36
2022-06-28,52.77
2022-06-29,52.94
2022-06-30,52.3
2022-07-01,52.83
2022-07-05,54.06
2022-07-06,54.07
2022-07-07,54.91
2022-07-08,54.65
2022-07-11,53.0
2022-07-12,52.97
2022-07-13,52.73
2022-07-14,52.06
2022-07-15,53.4
2022-07-18,53.13
2022-07-19,55.02
2022-07-20,55.93
2022-07-21,55.9
2022-07-22,53.96
2022-07-25,53.78
2022-07-26,52.7
2022-07-27,54.92
2022-07-28,54.3
2022-07-29,54.33
2022-08-01,54.25
2022-08-02,54.16
2022-08-03,55.46
2022-08-04,55.7
2022-08-05,55.02
2022-08-08,55.34
2022-08-09,54.8
2022-08-10,56.34
2022-08-11,56.4
2022-08-12,57.4
2022-08-15,57.6
2022-08-16,57.72
2022-08-17,56.6
2022-08-18,56.51
2022-08-19,55.6
2022-08-22,54.01
2022-08-23,53.55
2022-08-24,53.86
2022-08-25,54.91
2022-08-26,53.16
2022-08-29,52.75
2022-08-30,52.28
2022-08-31,52.41
2022-09-01,52.89
2022-09-02,51.89
2022-09-06,51.24
2022-09-07,52.27
2022-09-08,52.15
2022-09-09,53.6
2022-09-12,53.88
2022-09-13,50.92
2022-09-14,51.01
2022-09-15,50.79
2022-09-16,50.25
2022-09-19,50.54
2022-09-20,49.76
2022-09-21,48.54
2022-09-22,48.37
2022-09-23,47.43
2022-09-26,46.66
2022-09-27,46.41
2022-09-28,47.99
2022-09-29,46.82
2022-09-30,46.25
2022-10-03,47.55
2022-10-04,49.0
2022-10-05,48.63
2022-10-06,48.37
2022-10-07,47.06
2022-10-10,46.94
2022-10-11,46.06
2022-10-12,46.0
2022-10-13,47.11
2022-10-14,46.34
2022-10-17,47.61
2022-10-18,47.97
2022-10-19,48.01
2022-10-20,48.12
2022-10-21,48.43
2022-10-24,48.77
2022-10-25,50.07
2022-10-26,48.48
2022-10-27,46.18
2022-10-28,47.35
2022-10-31,46.56
2022-11-01,46.26
2022-11-02,44.96
2022-11-03,43.86
2022-11-04,44.16
2022-11-07,44.95
2022-11-08,45.0
2022-11-09,44.39
2022-11-10,47.07
2022-11-11,48.31
2022-11-14,48.12
2022-11-15,48.83
2022-11-16,48.35
2022-11-17,47.98
2022-11-18,47.84
2022-11-21,47.44
2022-11-22,48.14
2022-11-23,48.75
2022-11-25,48.48
2022-11-28,47.71
2022-11-29,47.73
2022-11-30,49.75
2022-12-01,50.04
2022-12-02,50.16
2022-12-05,49.37
2022-12-06,47.95
2022-12-07,47.71
2022-12-08,47.61
2022-12-09,47.75
2022-12-12,48.12
2022-12-13,48.94
2022-12-14,48.3
2022-12-15,46.42
2022-12-16,46.41
2022-12-19,45.32
2022-12-20,45.63
2022-12-21,46.23
2022-12-22,45.83
2022-12-23,46.28
2022-12-27,45.86
2022-12-28,45.19
2022-12-29,46.44
2022-12-30,46.46
2023-01-03,47.06
2023-01-04,47.94
2023-01-05,48.01
2023-01-06,48.8
2023-01-09,48.87
2023-01-10,49.61
2023-01-11,49.97
2023-01-12,50.52
2023-01-13,50.68
2023-01-17,50.21
2023-01-18,49.6
2023-01-19,49.85
2023-01-20,51.41
2023-01-23,52.31
2023-01-24,52.16
2023-01-25,52.35
2023-01-26,53.16
2023-01-27,53.53
2023-01-30,52.69
2023-01-31,53.33
2023-02-01,53.96
2023-02-02,57.5
2023-02-03,56.35
2023-02-06,55.67
2023-02-07,56.7
2023-02-08,54.92
2023-02-09,53.72
2023-02-10,53.21
2023-02-13,53.97
2023-02-14,53.98
2023-02-15,54.48
2023-02-16,53.65
2023-02-17,53.59
2023-02-21,52.41
2023-02-22,52.51
2023-02-23,52.27
2023-02-24,51.54
2023-02-27,51.71
2023-02-28,51.8
2023-03-01,51.4
2023-03-02,51.88
2023-03-03,53.02
2023-03-06,53.02
2023-03-07,52.47
2023-03-08,52.5
2023-03-09,51.32
2023-03-10,50.6
2023-03-13,50.6
2023-03-14,52.03
2023-03-15,52.59
2023-03-16,53.77
2023-03-17,53.26
2023-03-20,53.66
2023-03-21,54.8
2023-03-22,53.84
2023-03-23,54.71
2023-03-24,55.0
2023-03-27,54.69
2023-03-28,54.24
2023-03-29,54.96
2023-03-30,55.22
2023-03-31,56.28
2023-04-03,56.51
2023-04-04,56.69
2023-04-05,56.5
2023-04-06,57.21
2023-04-10,57.08
2023-04-11,56.94
2023-04-12,56.35
2023-04-13,57.52
2023-04-14,57.5
2023-04-17,57.17
2023-04-18,56.88
2023-04-19,56.45
2023-04-20,55.87
2023-04-21,56.01
2023-04-24,55.95
2023-04-25,55.07
2023-04-26,54.49
2023-04-27,57.66
2023-04-28,58.15
2023-05-01,58.14
2023-05-02,57.06
2023-05-03,56.84
2023-05-04,55.93
2023-05-05,56.63
2023-05-08,57.2
2023-05-09,56.84
2023-05-10,57.35
2023-05-11,57.92
2023-05-12,57.97
2023-05-15,58.24
2023-05-16,58.17
2023-05-17,58.88
2023-05-18,59.94
2023-05-19,59.62
2023-05-22,60.16
2023-05-23,59.41
2023-05-24,59.14
2023-05-25,59.14
2023-05-26,60.35
2023-05-30,60.44
2023-05-31,60.42
2023-06-01,61.24
2023-06-02,61.32
2023-06-05,61.47
2023-06-06,61.72
2023-06-07,61.03
2023-06-08,61.35
2023-06-09,61.36
2023-06-12,62.09
2023-06-13,62.3
2023-06-14,62.4
2023-06-15,63.39
2023-06-16,62.87
2023-06-20,62.56
2023-06-21,61.94
2023-06-22,62.43
2023-06-23,62.29
2023-06-26,61.67
2023-06-27,62.71
2023-06-28,62.99
2023-06-29,62.65
2023-06-30,63.28
2023-07-03,63.5
2023-07-05,63.98
2023-07-06,63.48
2023-07-07,63.25
